"Time","Source","Destination","Source Port","Destination Port","Protocol","ICMP Type","Length","Flags"
"592.719466","142.250.206.162","192.168.42.42","443","62538","TCP","","66","0x012"
"592.719638","192.168.42.42","142.250.206.162","62538","443","TCP","","54","0x010"
"592.720192","192.168.42.129","192.168.42.42","53","52484","DNS","","115",""
"592.724970","142.250.206.162","192.168.42.42","443","62539","TCP","","66","0x012"
"592.725066","192.168.42.42","142.250.206.162","62539","443","TCP","","54","0x010"
"592.725134","142.250.206.162","192.168.42.42","443","62540","TCP","","66","0x012"
"592.725176","192.168.42.42","142.250.206.162","62540","443","TCP","","54","0x010"
"592.730901","192.168.42.42","142.250.206.162","62538","443","TLSv1.3","","571","0x018"
"592.737975","192.168.42.42","142.250.206.162","62540","443","TLSv1.3","","571","0x018"
"592.748304","192.168.42.42","142.250.206.162","62539","443","TLSv1.3","","571","0x018"
"592.765748","172.217.160.226","192.168.42.42","443","62541","TCP","","66","0x012"
"592.765911","192.168.42.42","172.217.160.226","62541","443","TCP","","54","0x010"
"592.772710","192.168.42.42","172.217.160.226","62541","443","TLSv1.3","","571","0x018"
"592.800607","142.250.206.162","192.168.42.42","443","62537","TCP","","54","0x010"
"592.819740","142.250.206.162","192.168.42.42","443","62538","TCP","","54","0x010"
"592.827737","142.250.206.162","192.168.42.42","443","62539","TCP","","54","0x010"
"592.829322","142.250.206.162","192.168.42.42","443","62540","TCP","","54","0x010"
"592.863145","172.217.160.226","192.168.42.42","443","62541","TCP","","54","0x010"
"592.877992","142.250.206.162","192.168.42.42","443","62537","TLSv1.3","","1424","0x010"
"592.878106","142.250.206.162","192.168.42.42","443","62537","TCP","","1424","0x018"
"592.878146","192.168.42.42","142.250.206.162","62537","443","TCP","","54","0x010"
"592.883260","142.250.206.162","192.168.42.42","443","62537","TCP","","1424","0x010"
"592.886115","142.250.206.162","192.168.42.42","443","62537","TLSv1.3","","477","0x018"
"592.886198","192.168.42.42","142.250.206.162","62537","443","TCP","","54","0x010"
"592.889230","142.250.206.162","192.168.42.42","443","62538","TLSv1.3","","1424","0x010"
"592.889438","142.250.206.162","192.168.42.42","443","62538","TCP","","1424","0x018"
"592.889473","192.168.42.42","142.250.206.162","62538","443","TCP","","54","0x010"
"592.889690","142.250.206.162","192.168.42.42","443","62538","TCP","","1424","0x010"
"592.889812","142.250.206.162","192.168.42.42","443","62538","TLSv1.3","","477","0x018"
"592.889837","192.168.42.42","142.250.206.162","62538","443","TCP","","54","0x010"
"592.910224","142.250.206.162","192.168.42.42","443","62540","TLSv1.3","","1424","0x010"
"592.914337","142.250.206.162","192.168.42.42","443","62540","TCP","","1424","0x018"
"592.914387","192.168.42.42","142.250.206.162","62540","443","TCP","","54","0x010"
"592.920844","142.250.206.162","192.168.42.42","443","62540","TCP","","1424","0x010"
"592.920914","142.250.206.162","192.168.42.42","443","62540","TLSv1.3","","478","0x018"
"592.920944","192.168.42.42","142.250.206.162","62540","443","TCP","","54","0x010"
"592.921185","142.250.206.162","192.168.42.42","443","62539","TLSv1.3","","1424","0x010"
"592.921461","142.250.206.162","192.168.42.42","443","62539","TCP","","1424","0x018"
"592.921486","192.168.42.42","142.250.206.162","62539","443","TCP","","54","0x010"
"592.945979","172.217.160.226","192.168.42.42","443","62541","TLSv1.3","","1424","0x010"
"592.947451","142.250.206.162","192.168.42.42","443","62539","TCP","","1424","0x010"
"592.947505","142.250.206.162","192.168.42.42","443","62539","TLSv1.3","","478","0x018"
"592.947547","192.168.42.42","142.250.206.162","62539","443","TCP","","54","0x010"
"592.976380","172.217.160.226","192.168.42.42","443","62541","TCP","","1424","0x018"
"592.976487","192.168.42.42","172.217.160.226","62541","443","TCP","","54","0x010"
"592.976626","172.217.160.226","192.168.42.42","443","62541","TCP","","1424","0x010"
"592.976681","172.217.160.226","192.168.42.42","443","62541","TLSv1.3","","478","0x018"
"592.976705","192.168.42.42","172.217.160.226","62541","443","TCP","","54","0x010"
"593.033880","192.168.42.42","192.168.42.129","57246","53","DNS","","73",""
"593.069602","192.168.42.129","192.168.42.42","53","57246","DNS","","124",""
"593.363669","192.168.42.42","192.168.42.129","57380","53","DNS","","81",""
"593.364195","192.168.42.129","192.168.42.42","53","57380","DNS","","97",""
"593.365268","192.168.42.42","142.250.182.35","62542","80","TCP","","66","0x002"
"593.365532","192.168.42.42","142.250.182.35","62543","80","TCP","","66","0x002"
"593.365783","192.168.42.42","142.250.182.35","62544","80","TCP","","66","0x002"
"593.465724","192.168.42.42","192.168.42.129","57380","53","DNS","","81",""
"593.466323","192.168.42.129","192.168.42.42","53","57380","DNS","","97",""
"593.491831","192.168.42.42","192.168.42.129","61148","53","DNS","","81",""
"593.493030","192.168.42.42","142.250.182.35","62545","80","TCP","","66","0x002"
"593.493301","192.168.42.42","142.250.182.35","62546","80","TCP","","66","0x002"
"593.525105","142.250.182.35","192.168.42.42","80","62543","TCP","","66","0x012"
"593.525222","192.168.42.42","142.250.182.35","62543","80","TCP","","54","0x010"
"593.525863","192.168.42.42","142.250.182.35","62543","80","OCSP","","481","0x018"
"593.526439","142.250.182.35","192.168.42.42","80","62542","TCP","","66","0x012"
"593.526498","192.168.42.42","142.250.182.35","62542","80","TCP","","54","0x010"
"593.526538","142.250.182.35","192.168.42.42","80","62544","TCP","","66","0x012"
"593.526575","192.168.42.42","142.250.182.35","62544","80","TCP","","54","0x010"
"593.527580","192.168.42.42","142.250.182.35","62544","80","OCSP","","481","0x018"
"593.527809","192.168.42.42","142.250.182.35","62542","80","OCSP","","481","0x018"
"593.559603","142.250.182.35","192.168.42.42","80","62545","TCP","","66","0x012"
"593.559725","192.168.42.42","142.250.182.35","62545","80","TCP","","54","0x010"
"593.560290","192.168.42.42","142.250.182.35","62545","80","OCSP","","481","0x018"
"593.560350","192.168.42.129","192.168.42.42","53","61148","DNS","","109",""
"593.570875","142.250.182.35","192.168.42.42","80","62546","TCP","","66","0x012"
"593.571032","192.168.42.42","142.250.182.35","62546","80","TCP","","54","0x010"
"593.571699","192.168.42.42","142.250.182.35","62546","80","OCSP","","481","0x018"
"593.577362","142.250.182.35","192.168.42.42","80","62543","TCP","","54","0x010"
"593.581842","142.250.182.35","192.168.42.42","80","62542","TCP","","54","0x010"
"593.584588","142.250.182.35","192.168.42.42","80","62544","TCP","","54","0x010"
"593.630621","142.250.182.35","192.168.42.42","80","62542","OCSP","","755","0x018"
"593.630716","142.250.182.35","192.168.42.42","80","62544","OCSP","","755","0x018"
"593.630941","142.250.182.35","192.168.42.42","80","62543","OCSP","","755","0x018"
"593.631189","142.250.182.35","192.168.42.42","80","62545","TCP","","54","0x010"
"593.631227","142.250.182.35","192.168.42.42","80","62546","TCP","","54","0x010"
"593.634982","192.168.42.42","172.217.160.226","62541","443","TLSv1.3","","118","0x018"
"593.635920","192.168.42.42","172.217.160.226","62541","443","TLSv1.3","","224","0x018"
"593.635998","192.168.42.42","172.217.160.226","62541","443","TLSv1.3","","435","0x018"
"593.638003","192.168.42.42","142.250.206.162","62540","443","TLSv1.3","","118","0x018"
"593.638732","192.168.42.42","142.250.206.162","62537","443","TLSv1.3","","118","0x018"
"593.639386","192.168.42.42","142.250.206.162","62540","443","TLSv1.3","","224","0x018"
"593.639456","192.168.42.42","142.250.206.162","62540","443","TLSv1.3","","424","0x018"
"593.640927","192.168.42.42","142.250.206.162","62537","443","TLSv1.3","","241","0x018"
"593.642119","192.168.42.42","142.250.206.162","62540","443","TLSv1.3","","184","0x018"
"593.663249","142.250.182.35","192.168.42.42","80","62545","OCSP","","755","0x018"
"593.663564","142.250.182.35","192.168.42.42","80","62546","OCSP","","755","0x018"
"593.667895","192.168.42.42","142.250.206.162","62539","443","TLSv1.3","","118","0x018"
"593.668641","192.168.42.42","142.250.206.162","62539","443","TLSv1.3","","241","0x018"
"593.669855","192.168.42.42","142.250.206.162","62540","443","TLSv1.3","","211","0x018"
"593.672412","192.168.42.42","142.250.206.162","62538","443","TLSv1.3","","118","0x018"
"593.673451","192.168.42.42","142.250.206.162","62538","443","TLSv1.3","","241","0x018"
"593.674877","192.168.42.42","142.250.206.162","62540","443","TLSv1.3","","219","0x018"
"593.690539","192.168.42.42","142.250.182.35","62544","80","TCP","","54","0x010"
"593.690540","192.168.42.42","142.250.182.35","62542","80","TCP","","54","0x010"
"593.690622","192.168.42.42","142.250.182.35","62543","80","TCP","","54","0x010"
"593.710884","192.168.42.42","142.250.182.35","62546","80","TCP","","54","0x010"
"593.710883","192.168.42.42","142.250.182.35","62545","80","TCP","","54","0x010"
"593.722766","172.217.160.226","192.168.42.42","443","62541","TCP","","54","0x010"
"593.722869","172.217.160.226","192.168.42.42","443","62541","TLSv1.3","","668","0x018"
"593.725315","192.168.42.42","172.217.160.226","62541","443","TLSv1.3","","85","0x018"
"593.730594","142.250.206.162","192.168.42.42","443","62537","TCP","","54","0x010"
"593.730677","142.250.206.162","192.168.42.42","443","62537","TCP","","54","0x010"
"593.730810","142.250.206.162","192.168.42.42","443","62537","TLSv1.3","","668","0x018"
"593.732334","142.250.206.162","192.168.42.42","443","62537","TLSv1.3","","85","0x018"
"593.732398","192.168.42.42","142.250.206.162","62537","443","TCP","","54","0x010"
"593.732467","142.250.206.162","192.168.42.42","443","62540","TLSv1.3","","85","0x018"
"593.732510","192.168.42.42","142.250.206.162","62540","443","TCP","","66","0x010"
"593.732696","172.217.160.226","192.168.42.42","443","62541","TCP","","54","0x010"
"593.734322","172.217.160.226","192.168.42.42","443","62541","TLSv1.3","","85","0x018"
"593.734435","172.217.160.226","192.168.42.42","443","62541","TLSv1.3","","492","0x018"
"593.734467","192.168.42.42","172.217.160.226","62541","443","TCP","","54","0x010"
"593.734810","172.217.160.226","192.168.42.42","443","62541","TLSv1.3","","1424","0x018"
"593.734835","192.168.42.42","172.217.160.226","62541","443","TCP","","54","0x010"
"593.739660","192.168.42.42","142.250.206.162","62537","443","TLSv1.3","","78","0x018"
"593.739763","192.168.42.42","142.250.206.162","62537","443","TCP","","54","0x011"
"593.749873","142.250.206.162","192.168.42.42","443","62540","TCP","","54","0x010"
"593.749980","172.217.160.226","192.168.42.42","443","62541","TLSv1.3","","1424","0x018"
"593.750048","192.168.42.42","172.217.160.226","62541","443","TCP","","54","0x010"
"593.750188","172.217.160.226","192.168.42.42","443","62541","TLSv1.3","","1424","0x010"
"593.750214","192.168.42.42","172.217.160.226","62541","443","TCP","","54","0x010"
"593.750313","172.217.160.226","192.168.42.42","443","62541","TLSv1.3","","283","0x018"
"593.750336","192.168.42.42","172.217.160.226","62541","443","TCP","","54","0x010"
"593.750372","142.250.206.162","192.168.42.42","443","62540","TCP","","54","0x010"
"593.750464","142.250.206.162","192.168.42.42","443","62540","TCP","","54","0x010"
"593.750494","142.250.206.162","192.168.42.42","443","62540","TCP","","54","0x010"
"593.750567","142.250.206.162","192.168.42.42","443","62540","TCP","","668","0x018"
"593.750597","192.168.42.42","142.250.206.162","62540","443","TCP","","54","0x010"
"593.751575","172.217.160.226","192.168.42.42","443","62541","TLSv1.3","","93","0x018"
"593.751625","142.250.206.162","192.168.42.42","443","62539","TCP","","54","0x010"
"593.751810","142.250.206.162","192.168.42.42","443","62539","TLSv1.3","","668","0x018"
"593.757620","142.250.206.162","192.168.42.42","443","62539","TLSv1.3","","85","0x018"
"593.757720","192.168.42.42","142.250.206.162","62539","443","TCP","","54","0x010"
"593.759204","192.168.42.42","142.250.206.162","62540","443","TLSv1.3","","85","0x018"
"593.760943","192.168.42.42","172.217.160.226","62541","443","TLSv1.3","","93","0x018"
"593.761042","192.168.42.42","142.250.206.162","62539","443","TLSv1.3","","78","0x018"
"593.761083","192.168.42.42","142.250.206.162","62539","443","TCP","","54","0x011"
"593.762852","142.250.206.162","192.168.42.42","443","62540","TCP","","54","0x010"
"593.765994","142.250.206.162","192.168.42.42","443","62538","TCP","","54","0x010"
"593.766107","142.250.206.162","192.168.42.42","443","62538","TLSv1.3","","668","0x018"
"593.768271","192.168.42.42","142.250.206.162","62538","443","TLSv1.3","","78","0x018"
"593.768345","192.168.42.42","142.250.206.162","62538","443","TCP","","54","0x011"
"593.771463","142.250.206.162","192.168.42.42","443","62540","TCP","","54","0x010"
"593.789610","142.250.206.162","192.168.42.42","443","62538","TLSv1.3","","85","0x018"
"593.789702","192.168.42.42","142.250.206.162","62538","443","TCP","","54","0x014"
"593.820996","172.217.160.226","192.168.42.42","443","62541","TCP","","54","0x010"
"593.821098","142.250.206.162","192.168.42.42","443","62537","TCP","","66","0x010"
"593.821314","142.250.206.162","192.168.42.42","443","62537","TCP","","54","0x010"
"593.821369","142.250.206.162","192.168.42.42","443","62537","TCP","","54","0x011"
"593.821411","192.168.42.42","142.250.206.162","62537","443","TCP","","54","0x010"
"593.822567","142.250.206.162","192.168.42.42","443","62540","TCP","","668","0x018"
"593.822602","192.168.42.42","142.250.206.162","62540","443","TCP","","66","0x010"
"593.844636","142.250.206.162","192.168.42.42","443","62539","TCP","","66","0x010"
"593.844734","142.250.206.162","192.168.42.42","443","62539","TCP","","54","0x010"
"593.844945","142.250.206.162","192.168.42.42","443","62539","TCP","","54","0x011"
"593.844988","192.168.42.42","142.250.206.162","62539","443","TCP","","54","0x010"
"593.845436","142.250.206.162","192.168.42.42","443","62540","TCP","","54","0x010"
"593.845812","172.217.160.226","192.168.42.42","443","62541","TCP","","54","0x010"
"593.850099","142.250.206.162","192.168.42.42","443","62538","TCP","","66","0x010"
"593.864742","142.250.206.162","192.168.42.42","443","62540","TLSv1.3","","475","0x018"
"593.864943","142.250.206.162","192.168.42.42","443","62540","TLSv1.3","","1424","0x018"
"593.864988","192.168.42.42","142.250.206.162","62540","443","TCP","","54","0x010"
"593.865310","142.250.206.162","192.168.42.42","443","62540","TLSv1.3","","1424","0x018"
"593.869470","142.250.206.162","192.168.42.42","443","62540","TLSv1.3","","1424","0x010"
"593.869540","192.168.42.42","142.250.206.162","62540","443","TCP","","54","0x010"
"593.869598","142.250.206.162","192.168.42.42","443","62540","TLSv1.3","","1424","0x018"
"593.869815","142.250.206.162","192.168.42.42","443","62538","TCP","","54","0x010"
"593.870060","142.250.206.162","192.168.42.42","443","62538","TCP","","54","0x011"
"593.870308","142.250.206.162","192.168.42.42","443","62540","TLSv1.3","","1424","0x010"
"593.870335","192.168.42.42","142.250.206.162","62540","443","TCP","","54","0x010"
"593.877104","142.250.206.162","192.168.42.42","443","62540","TLSv1.3","","1424","0x018"
"593.877437","142.250.206.162","192.168.42.42","443","62540","TLSv1.3","","1424","0x010"
"593.877474","192.168.42.42","142.250.206.162","62540","443","TCP","","54","0x010"
"593.904510","142.250.206.162","192.168.42.42","443","62540","TLSv1.3","","1424","0x018"
"593.905951","142.250.206.162","192.168.42.42","443","62540","TLSv1.3","","1424","0x010"
"593.906011","192.168.42.42","142.250.206.162","62540","443","TCP","","54","0x010"
"593.915524","142.250.206.162","192.168.42.42","443","62540","TLSv1.3","","1424","0x018"
"593.915765","142.250.206.162","192.168.42.42","443","62540","TLSv1.3","","1424","0x010"
"593.915822","192.168.42.42","142.250.206.162","62540","443","TCP","","54","0x010"
"593.915961","142.250.206.162","192.168.42.42","443","62540","TLSv1.3","","893","0x018"
"593.916895","192.168.42.42","142.250.206.162","62540","443","TLSv1.3","","93","0x018"
"593.920984","142.250.206.162","192.168.42.42","443","62540","TLSv1.3","","1424","0x010"
"593.921075","192.168.42.42","142.250.206.162","62540","443","TCP","","54","0x010"
