"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","ICMP Type","Length","Flags"
"17909","155.400927","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17910","155.405184","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17911","155.406407","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17912","155.406475","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17913","155.406643","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17914","155.418810","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17915","155.418908","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17916","155.419029","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17917","155.419259","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17918","155.419282","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17919","155.419635","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17920","155.419884","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17921","155.419907","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17922","155.430431","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17923","155.437191","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17924","155.437287","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17925","155.437352","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17926","155.437516","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17927","155.437541","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17928","155.441050","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17929","155.441263","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17930","155.441303","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17931","155.446433","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17932","155.446641","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17933","155.446683","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17934","155.447013","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17935","155.447261","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17936","155.447293","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17937","155.463934","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17938","155.465778","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17939","155.465838","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17940","155.466138","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17941","155.470904","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17942","155.470953","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17943","155.475678","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17944","155.483941","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17945","155.484040","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17946","155.484171","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17947","155.484510","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17948","155.484535","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17949","155.484887","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17950","155.485261","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17951","155.485290","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17952","155.485634","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17953","155.512552","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17954","155.512613","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17955","155.512679","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17956","155.512897","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17957","155.512927","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17958","155.512965","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17959","155.513384","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17960","155.513414","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17961","155.513885","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17962","155.515422","192.168.42.42","157.245.106.40","52041","80","TCP","","522","0x018"
"17963","155.523680","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17964","155.523779","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17965","155.523898","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17966","155.524011","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17967","155.524035","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17968","155.524385","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17969","155.533273","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17970","155.533321","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17971","155.533419","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17972","155.533763","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17973","155.533791","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17974","155.534135","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17975","155.534510","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17976","155.534541","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17977","155.535010","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17978","155.541810","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17979","155.541901","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17980","155.542267","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17981","155.560937","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17982","155.561026","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17983","155.561900","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17984","155.561952","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17985","155.561977","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17986","155.562262","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17987","155.562636","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17988","155.562664","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17989","155.563011","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17990","155.570701","157.245.106.40","192.168.42.42","80","52034","HTTP","","1073","0x018"
"17991","155.571248","192.168.42.42","157.245.106.40","52034","80","HTTP","","522","0x018"
"17992","155.574036","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17993","155.574092","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17994","155.574512","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17995","155.574886","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17996","155.574914","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17997","155.577671","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17998","155.577812","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17999","155.577853","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"18000","155.578018","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"18001","155.578057","157.245.106.40","192.168.42.42","80","52035","HTTP","","258","0x018"
"18002","155.578078","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"18003","155.578574","192.168.42.42","157.245.106.40","52035","80","HTTP","","522","0x018"
"18004","155.582688","157.245.106.40","192.168.42.42","80","52041","TCP","","54","0x010"
"18005","155.584404","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"18006","155.593684","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"18007","155.593792","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"18008","155.593925","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"18009","155.595641","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"18010","155.595678","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"18011","155.598795","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"18012","155.605432","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"18013","155.605515","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"18014","155.605763","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"18015","155.610280","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"18016","155.624928","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18017","155.625141","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18018","155.625179","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"18019","155.628786","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18020","155.630520","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18021","155.630565","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"18022","155.641124","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18023","155.641393","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18024","155.641457","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"18025","155.643907","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18026","155.644140","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18027","155.644173","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"18028","155.644636","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18029","155.646765","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18030","155.646797","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"18031","155.655551","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18032","155.657005","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"18033","155.657393","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18034","155.657432","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"18035","155.657760","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18036","155.658133","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18037","155.658160","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"18038","155.668180","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18039","155.671538","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18040","155.671595","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"18041","155.671768","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18042","155.672136","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18043","155.672165","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"18044","155.684190","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18045","155.684351","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18046","155.684392","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"18047","155.703567","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18048","155.703697","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18049","155.703740","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"18050","155.703896","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18051","155.704136","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18052","155.704163","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"18053","155.704509","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18054","155.704760","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18055","155.704788","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"18056","155.711551","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18057","155.711766","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18058","155.711805","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"18059","155.712017","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18060","155.717686","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"18061","155.720291","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18062","155.720374","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"18063","155.720637","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18064","155.724687","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18065","155.724779","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"18066","155.726542","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18067","155.731681","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18068","155.731772","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"18069","155.731893","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18070","155.736419","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18071","155.736489","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"18072","155.736643","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18073","155.738406","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"18074","155.738462","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
