"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","Length","ICMP Type","Flags"
"1496","27.213857","142.250.192.142","192.168.42.224","443","62097","TCP","54","","0x010"
"1497","27.218351","34.120.237.76","192.168.42.224","443","62096","TCP","54","","0x010"
"1498","27.218834","142.250.195.234","192.168.42.224","443","62104","TCP","54","","0x010"
"1499","27.220207","34.120.237.76","192.168.42.224","443","62096","TLSv1.3","169","","0x018"
"1500","27.225085","142.250.192.142","192.168.42.224","443","62097","TCP","54","","0x010"
"1501","27.229862","142.250.192.142","192.168.42.224","443","62097","TCP","54","","0x010"
"1502","27.233732","142.250.192.142","192.168.42.224","443","62097","TCP","54","","0x010"
"1503","27.236588","192.168.42.224","34.120.237.76","62096","443","TLSv1.3","93","","0x018"
"1504","27.254506","142.250.195.234","192.168.42.224","443","62104","TLSv1.3","129","","0x018"
"1505","27.256490","142.250.195.234","192.168.42.224","443","62104","TLSv1.3","322","","0x018"
"1506","27.256557","192.168.42.224","142.250.195.234","62104","443","TCP","54","","0x010"
"1507","27.256614","142.250.195.234","192.168.42.224","443","62104","TLSv1.3","180","","0x018"
"1508","27.256713","142.250.195.234","192.168.42.224","443","62104","TLSv1.3","93","","0x018"
"1509","27.256730","192.168.42.224","142.250.195.234","62104","443","TCP","54","","0x010"
"1510","27.257051","192.168.42.224","142.250.195.234","62104","443","TLSv1.3","93","","0x018"
"1511","27.287625","34.120.237.76","192.168.42.224","443","62096","TCP","54","","0x010"
"1512","27.307627","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","122","","0x018"
"1513","27.308970","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","116","","0x018"
"1514","27.309013","192.168.42.224","142.250.192.142","62097","443","TCP","54","","0x010"
"1515","27.309057","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","85","","0x018"
"1516","27.309211","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","93","","0x018"
"1517","27.309232","192.168.42.224","142.250.192.142","62097","443","TCP","54","","0x010"
"1518","27.309427","192.168.42.224","142.250.192.142","62097","443","TLSv1.3","93","","0x018"
"1519","27.317752","142.250.195.234","192.168.42.224","443","62104","TCP","54","","0x010"
"1520","27.348607","192.168.42.224","142.250.192.142","62097","443","TLSv1.3","227","","0x018"
"1521","27.348745","192.168.42.224","142.250.192.142","62097","443","TLSv1.3","1094","","0x018"
"1522","27.348982","192.168.42.224","142.250.192.142","62097","443","TLSv1.3","1320","","0x018"
"1523","27.409745","142.250.192.142","192.168.42.224","443","62097","TCP","54","","0x010"
"1524","27.410082","142.250.192.142","192.168.42.224","443","62097","TCP","54","","0x010"
"1525","27.419127","142.250.192.142","192.168.42.224","443","62097","TCP","54","","0x010"
"1526","27.435484","142.250.192.142","192.168.42.224","443","62097","TCP","54","","0x010"
"1527","27.513622","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","127","","0x018"
"1528","27.515209","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","1424","","0x018"
"1529","27.515248","192.168.42.224","142.250.192.142","62097","443","TCP","54","","0x010"
"1530","27.515580","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","1424","","0x018"
"1531","27.517221","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","1424","","0x010"
"1532","27.517263","192.168.42.224","142.250.192.142","62097","443","TCP","54","","0x010"
"1533","27.517835","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","1424","","0x018"
"1534","27.518080","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","1424","","0x010"
"1535","27.518104","192.168.42.224","142.250.192.142","62097","443","TCP","54","","0x010"
"1536","27.518330","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","1424","","0x018"
"1537","27.527279","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","1424","","0x010"
"1538","27.527382","192.168.42.224","142.250.192.142","62097","443","TCP","54","","0x010"
"1539","27.528860","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","1424","","0x018"
"1540","27.528970","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","1424","","0x010"
"1541","27.529000","192.168.42.224","142.250.192.142","62097","443","TCP","54","","0x010"
"1542","27.529331","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","1424","","0x018"
"1543","27.530607","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","849","","0x018"
"1544","27.530642","192.168.42.224","142.250.192.142","62097","443","TCP","54","","0x010"
"1545","27.530907","192.168.42.224","142.250.192.142","62097","443","TLSv1.3","93","","0x018"
"1546","27.558695","192.168.42.224","142.250.199.164","58283","443","QUIC","1399","",""
"1547","27.592249","142.250.192.142","192.168.42.224","443","62097","TCP","54","","0x010"
"1548","27.630633","142.250.199.164","192.168.42.224","443","58283","QUIC","1399","",""
"1549","27.634868","192.168.42.224","142.250.199.164","58283","443","QUIC","82","",""
"1550","27.690623","142.250.199.164","192.168.42.224","443","58283","QUIC","1399","",""
"1551","27.691078","192.168.42.224","142.250.199.164","58283","443","QUIC","84","",""
"1552","27.692338","142.250.199.164","192.168.42.224","443","58283","QUIC","1399","",""
"1553","27.692509","192.168.42.224","142.250.199.164","58283","443","QUIC","84","",""
"1554","27.692585","142.250.199.164","192.168.42.224","443","58283","QUIC","1399","",""
"1555","27.692733","192.168.42.224","142.250.199.164","58283","443","QUIC","84","",""
"1556","27.694083","142.250.199.164","192.168.42.224","443","58283","QUIC","1399","",""
"1557","27.694237","192.168.42.224","142.250.199.164","58283","443","QUIC","84","",""
"1558","27.694333","142.250.199.164","192.168.42.224","443","58283","QUIC","1399","",""
"1559","27.694455","142.250.199.164","192.168.42.224","443","58283","QUIC","371","",""
"1560","27.694479","192.168.42.224","142.250.199.164","58283","443","QUIC","84","",""
"1561","27.699693","192.168.42.224","142.250.199.164","58283","443","QUIC","85","",""
"1562","27.701219","142.250.199.164","192.168.42.224","443","58283","QUIC","1399","",""
"1563","27.701273","142.250.199.164","192.168.42.224","443","58283","QUIC","158","",""
"1564","27.701609","192.168.42.224","142.250.199.164","58283","443","QUIC","86","",""
"1565","27.711287","192.168.42.224","142.250.199.164","58283","443","QUIC","152","",""
"1566","27.711417","192.168.42.224","142.250.199.164","58283","443","QUIC","112","",""
"1567","27.761579","192.168.42.224","142.250.192.142","62097","443","TLSv1.3","195","","0x018"
"1568","27.775489","142.250.199.164","192.168.42.224","443","58283","QUIC","657","",""
"1569","27.775584","142.250.199.164","192.168.42.224","443","58283","QUIC","138","",""
"1570","27.777845","192.168.42.224","142.250.199.164","58283","443","QUIC","75","",""
"1571","27.798971","142.250.199.164","192.168.42.224","443","58283","QUIC","69","",""
"1572","27.870747","142.250.192.142","192.168.42.224","443","62097","TCP","54","","0x010"
"1573","27.870876","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","162","","0x018"
"1574","27.871302","192.168.42.224","142.250.192.142","62097","443","TLSv1.3","93","","0x018"
"1575","27.944303","142.250.192.142","192.168.42.224","443","62097","TCP","54","","0x010"
"1576","27.975340","192.168.42.224","142.250.192.142","62097","443","TLSv1.3","258","","0x018"
"1577","27.975501","192.168.42.224","142.250.192.142","62097","443","TLSv1.3","516","","0x018"
"1578","28.049435","142.250.192.142","192.168.42.224","443","62097","TCP","54","","0x010"
"1579","28.050817","142.250.192.142","192.168.42.224","443","62097","TCP","54","","0x010"
"1580","28.114455","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","122","","0x018"
"1581","28.115635","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","116","","0x018"
"1582","28.115732","192.168.42.224","142.250.192.142","62097","443","TCP","54","","0x010"
"1583","28.115962","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","85","","0x018"
"1584","28.116051","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","93","","0x018"
"1585","28.116095","192.168.42.224","142.250.192.142","62097","443","TCP","54","","0x010"
"1586","28.116447","192.168.42.224","142.250.192.142","62097","443","TLSv1.3","93","","0x018"
"1587","28.157642","192.168.42.224","34.120.237.76","62096","443","TLSv1.3","285","","0x018"
"1588","28.221284","34.120.237.76","192.168.42.224","443","62096","TCP","54","","0x010"
"1589","28.221369","142.250.192.142","192.168.42.224","443","62097","TCP","54","","0x010"
"1590","28.221623","34.120.237.76","192.168.42.224","443","62096","TLSv1.3","169","","0x018"
"1591","28.222076","192.168.42.224","34.120.237.76","62096","443","TLSv1.3","93","","0x018"
"1592","28.268647","34.120.237.76","192.168.42.224","443","62096","TCP","54","","0x010"
"1593","28.927597","192.168.42.224","104.18.7.57","62070","443","TLSv1.2","93","","0x018"
"1594","28.928744","192.168.42.224","104.18.7.57","62070","443","TLSv1.2","78","","0x018"
"1595","28.928875","192.168.42.224","104.18.7.57","62070","443","TCP","54","","0x011"
"1596","29.091951","192.168.42.224","192.168.42.129","58117","53","DNS","71","",""
"1597","29.094001","192.168.42.224","192.168.42.129","53399","53","DNS","79","",""
"1598","29.127142","192.168.42.224","192.168.42.129","53399","53","DNS","79","",""
"1599","29.127356","192.168.42.224","192.168.42.129","58117","53","DNS","71","",""
"1600","29.153811","192.168.42.224","34.120.237.76","62096","443","TLSv1.3","285","","0x018"
"1601","29.208759","34.120.237.76","192.168.42.224","443","62096","TCP","54","","0x010"
"1602","29.211219","34.120.237.76","192.168.42.224","443","62096","TLSv1.3","169","","0x018"
"1603","29.212939","192.168.42.224","34.120.237.76","62096","443","TLSv1.3","93","","0x018"
"1604","29.227312","192.168.42.224","104.18.7.57","62070","443","TCP","117","","0x019"
"1605","29.259907","34.120.237.76","192.168.42.224","443","62096","TCP","54","","0x010"
"1606","29.327021","104.18.7.57","192.168.42.224","443","62070","TCP","66","","0x010"
"1607","29.327122","104.18.7.57","192.168.42.224","443","62070","TCP","66","","0x010"
"1608","29.327347","104.18.7.57","192.168.42.224","443","62070","TCP","54","","0x010"
"1609","29.327394","104.18.7.57","192.168.42.224","443","62070","TCP","54","","0x011"
"1610","29.327437","192.168.42.224","104.18.7.57","62070","443","TCP","54","","0x010"
"1611","29.327723","104.18.7.57","192.168.42.224","443","62070","TCP","66","","0x010"
"1612","29.327756","192.168.42.129","192.168.42.224","53","58117","DNS","149","",""
"1613","29.327953","192.168.42.129","192.168.42.224","53","53399","DNS","135","",""
"1614","29.331467","192.168.42.224","192.168.42.129","56451","53","DNS","78","",""
"1615","29.331965","192.168.42.129","192.168.42.224","53","56451","DNS","94","",""
"1616","29.332740","192.168.42.224","192.168.42.129","60419","53","DNS","78","",""
"1617","29.354610","104.18.7.57","192.168.42.224","443","62070","TCP","54","","0x011"
"1618","29.354657","192.168.42.224","104.18.7.57","62070","443","TCP","54","","0x010"
"1619","29.358884","192.168.42.224","192.168.42.129","60419","53","DNS","78","",""
"1620","29.373207","192.168.42.129","192.168.42.224","53","60419","DNS","139","",""
"1621","29.409684","104.18.7.57","192.168.42.224","443","62070","TCP","54","","0x004"
"1622","29.930553","192.168.42.224","104.18.6.57","62072","443","TLSv1.2","93","","0x018"
"1623","29.931070","192.168.42.224","18.161.229.11","62079","443","TLSv1.2","93","","0x018"
"1624","29.932042","192.168.42.224","18.161.229.11","62079","443","TLSv1.2","78","","0x018"
"1625","29.932171","192.168.42.224","18.161.229.11","62079","443","TCP","54","","0x011"
"1626","29.933085","192.168.42.224","104.18.6.57","62072","443","TLSv1.2","78","","0x018"
"1627","29.933213","192.168.42.224","104.18.6.57","62072","443","TCP","54","","0x011"
"1628","30.063725","18.161.229.11","192.168.42.224","443","62079","TCP","66","","0x010"
"1629","30.063887","18.161.229.11","192.168.42.224","443","62079","TCP","66","","0x010"
"1630","30.064138","18.161.229.11","192.168.42.224","443","62079","TCP","54","","0x010"
"1631","30.064228","18.161.229.11","192.168.42.224","443","62079","TCP","54","","0x011"
"1632","30.064298","192.168.42.224","18.161.229.11","62079","443","TCP","54","","0x010"
"1633","30.072813","104.18.6.57","192.168.42.224","443","62072","TCP","66","","0x010"
"1634","30.083345","104.18.6.57","192.168.42.224","443","62072","TCP","66","","0x010"
"1635","30.083515","104.18.6.57","192.168.42.224","443","62072","TCP","54","","0x010"
"1636","30.083767","104.18.6.57","192.168.42.224","443","62072","TCP","54","","0x011"
"1637","30.083847","192.168.42.224","104.18.6.57","62072","443","TCP","54","","0x010"
"1638","30.175556","192.168.42.224","34.120.237.76","62096","443","TLSv1.3","285","","0x018"
"1639","30.269036","34.120.237.76","192.168.42.224","443","62096","TCP","54","","0x010"
"1640","30.269124","34.120.237.76","192.168.42.224","443","62096","TLSv1.3","169","","0x018"
"1641","30.269640","192.168.42.224","34.120.237.76","62096","443","TLSv1.3","93","","0x018"
"1642","30.328768","34.120.237.76","192.168.42.224","443","62096","TCP","54","","0x010"
"1643","31.508622","192.168.42.224","192.168.42.129","49556","53","DNS","77","",""
"1644","31.509448","192.168.42.224","192.168.42.129","57160","53","DNS","80","",""
"1645","31.572941","192.168.42.224","192.168.42.129","49556","53","DNS","77","",""
"1646","31.573051","192.168.42.224","192.168.42.129","57160","53","DNS","80","",""
"1647","31.907124","192.168.42.129","192.168.42.224","53","49556","DNS","172","",""
"1648","31.907234","192.168.42.129","192.168.42.224","53","57160","DNS","128","",""
"1649","31.908325","192.168.42.224","192.168.42.129","52501","53","DNS","80","",""
"1650","31.908325","192.168.42.224","192.168.42.129","61061","53","DNS","85","",""
"1651","31.908706","192.168.42.129","192.168.42.224","53","61061","DNS","101","",""
"1652","31.908831","192.168.42.129","192.168.42.224","53","52501","DNS","128","",""
"1653","31.909248","192.168.42.224","192.168.42.129","63402","53","DNS","85","",""
"1654","31.909827","192.168.42.224","192.168.42.129","65534","53","DNS","80","",""
"1655","31.953349","192.168.42.224","192.168.42.129","65534","53","DNS","80","",""
"1656","31.953450","192.168.42.224","192.168.42.129","63402","53","DNS","85","",""
"1657","32.012756","192.168.42.129","192.168.42.224","53","65534","DNS","108","",""
"1658","32.014599","192.168.42.129","192.168.42.224","53","63402","DNS","141","",""
"1659","33.514458","192.168.42.224","192.168.42.129","64081","53","DNS","77","",""
"1660","33.547381","192.168.42.224","192.168.42.129","64081","53","DNS","77","",""
"1661","33.651331","192.168.42.129","192.168.42.224","53","64081","DNS","131","",""
"1662","33.654678","192.168.42.224","192.168.42.129","49397","53","DNS","84","",""
"1663","33.655271","192.168.42.129","192.168.42.224","53","49397","DNS","100","",""
"1664","33.656699","192.168.42.224","192.168.42.129","63179","53","DNS","84","",""
"1665","33.657143","192.168.42.129","192.168.42.224","53","63179","DNS","84","",""
"1666","34.302679","fe:7e:84:95:6a:51","a6:c3:55:3c:13:a5","","","ARP","42","",""
"1667","34.302750","a6:c3:55:3c:13:a5","fe:7e:84:95:6a:51","","","ARP","42","",""
